epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
44,pretrain,0.001,7.782317581523854,7.782317581523854,1443429.9807009718,7.780423655847684
45,pretrain,0.001,7.783513721316637,7.783513721316637,1508928.4147962194,7.7802946438645595
46,pretrain,0.001,7.782876444722566,7.782876444722566,31571449.687770486,7.780527305148834
47,pretrain,0.001,7.784757017372677,7.784757017372677,27635394.436261933,7.780320046634454
48,pretrain,0.001,7.785256244013661,7.785256244013661,2311846.088102437,7.780066621550967
49,pretrain,0.001,7.783409656680235,7.783409656680235,1546727.7572576792,7.780351337733867
50,pretrain,0.001,7.783306790412945,7.783306790412945,1085894.1565153135,7.780222616302911
51,joint,0.001,462039379363.6272,7.864687756202604,46203937935576.234,7.901016763361217
52,joint,0.001,6551.284546923582,7.934665667094285,654334.9881256488,7.961217658400322
53,joint,0.001,622.2665291350102,7.996682936042694,61426.98461989684,8.017252331685343
54,joint,0.001,634.4918794107953,8.03885909841586,62645.302031237945,8.035949210492618
55,joint,0.001,7930.2218799435,8.038470703195669,792218.3409240305,8.051085901804921
56,joint,0.001,90.11427473587213,8.04156586609647,8207.270886977565,8.041901056562164
57,joint,0.001,98.35834451747684,8.048765367726277,9030.957914975057,8.044016943994233
58,joint,0.001,492.977992688438,8.048068019267784,48492.99246691703,8.045880696262552
59,joint,0.001,69626.73800570649,8.045350752201587,6961869.265495427,8.041044123279828
60,joint,0.001,51.216919876090714,8.044031637319094,4317.288823877163,8.041529532994682
61,joint,0.001,1128729.405430742,8.049538692382686,112872135.58920509,8.043084170668209
62,joint,0.001,931275.2458766876,8.044118426336027,93126720.1758261,8.040667798387416
63,joint,0.001,29445.91216658437,8.041923635010344,2943787.0242949356,8.04103588979162
64,joint,0.001,628.7032076925348,8.041156046602627,62066.20516459313,8.035966144288055
65,joint,0.001,26889.21683028735,8.038616714606093,2688117.8213572744,8.034617476457953
66,joint,0.001,32690.9052069674,8.03802784658271,3268286.717912084,8.032488520464282
67,joint,0.0005,121.24807485398452,8.034144509575583,11321.3930344409,8.028252663581563
68,joint,0.0005,38.28748056271841,8.03239352906695,3025.5087033651484,8.029101310389272
69,joint,0.0005,9523.29304747747,8.028867206730235,951526.4180270733,8.028463082319478
70,joint,0.0005,22.929201889845622,8.02820440000906,1490.0997489836554,8.024224167086375
71,joint,0.0005,20128.50766019638,8.02558620896833,2012048.207398742,8.020826074660555
72,joint,0.0005,1031.710285547192,8.024866183315893,102368.5419363876,8.023359661835936
73,joint,0.0005,22.275214929622003,8.02482027857489,1425.0394651047106,8.019198741967632
74,joint,0.0005,3503.9047367973817,8.018522275302406,349588.62145220774,8.014470827336277
75,joint,0.0005,18354.72292740553,8.020767016384054,1834670.216038914,8.015539911079282
76,joint,0.0005,1972.2093649322592,8.014310555779922,196419.50543764784,8.007739355624707
77,joint,0.0005,462313.4395815076,8.009869374144081,46230542.97121334,8.009987634614854
78,joint,0.0005,10196.003849590974,8.007736398586704,1018799.6113192386,8.00550079676004
79,joint,0.0005,10.465675890881334,8.009329195633564,245.63466952477734,8.00319245960227
80,joint,0.0005,15.417547574028776,8.000056927719115,741.749064630966,7.998730482829618
81,joint,0.0005,27232.140637475168,8.001918048240617,2722413.8719426943,7.997600774781124
