epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
65,joint,0.001,16741.845061471726,8.166479381709951,167336.78582090023,8.163079738053264
66,joint,0.001,166.2879759941106,8.173199290324781,1581.1477670378572,8.174821850220887
67,joint,0.0005,727.5874828477292,8.17464168389979,7194.128411638298,8.172650253599265
68,joint,0.0005,119.5069685468564,8.178123199243231,1113.288453476131,8.173174438528543
69,joint,0.0005,56005.379754574584,8.177144988540864,559972.0260958608,8.177463706978955
70,joint,0.0005,148.10891660729195,8.178610578265893,1399.3030602902597,8.179845387268452
71,joint,0.0005,147457.98764047504,8.177554745874279,1474498.1008572911,8.176603967127798
72,joint,0.0005,63.73150482284953,8.181566944146287,555.4993787870329,8.184645628999005
73,joint,0.0005,996.0192377940658,8.18416824105253,9878.350695530133,8.185268536594627
74,joint,0.0005,160672.5412582782,8.1841462815834,1606643.5711199658,8.185863469441003
75,joint,0.0005,15234.085648204296,8.188639323560848,152258.97008880746,8.191334173300419
76,joint,0.0005,3146.4579821554494,8.192588201163238,31382.653939542884,8.190746777764785
77,joint,0.0005,135.4073848436885,8.188697465776496,1272.1868737791197,8.19006421833952
78,joint,0.0005,71.23809625599448,8.192701540701318,630.4539471529318,8.18926126938191
79,joint,0.0005,324.78627214487295,8.192297764853146,3165.939743800196,8.193132387861722
80,joint,0.0005,250.48230128430117,8.193202309162292,2422.8909897513877,8.195660131913188
81,joint,0.0005,72133.85694061177,8.190191838629415,721256.6674877316,8.195518809025357
